cid,bdate,gen,dwh_create_date
AW00017097,1977-08-05,Female,2024-12-30 14:06:37.1133333
AW00017098,1977-07-15,Male,2024-12-30 14:06:37.1133333
AW00017099,1978-05-17,Male,2024-12-30 14:06:37.1133333
AW00017100,1977-08-02,Male,2024-12-30 14:06:37.1133333
AW00017101,1978-05-03,Male,2024-12-30 14:06:37.1133333
AW00017102,1978-01-11,Male,2024-12-30 14:06:37.1133333
AW00017103,1978-03-14,Male,2024-12-30 14:06:37.1133333
AW00017104,1983-03-04,Male,2024-12-30 14:06:37.1133333
AW00017105,1977-05-25,Female,2024-12-30 14:06:37.1133333
AW00017106,1976-09-18,Female,2024-12-30 14:06:37.1133333
AW00017107,1976-08-01,Female,2024-12-30 14:06:37.1133333
AW00017108,1977-03-08,Female,2024-12-30 14:06:37.1133333
AW00017109,1976-11-16,Female,2024-12-30 14:06:37.1133333
AW00017110,1977-05-03,Female,2024-12-30 14:06:37.1133333
AW00017111,1975-11-15,Female,2024-12-30 14:06:37.1133333
AW00017112,1976-01-18,Female,2024-12-30 14:06:37.1133333
AW00017113,1976-10-19,Male,2024-12-30 14:06:37.1133333
AW00017114,1982-10-08,Male,2024-12-30 14:06:37.1133333
AW00017115,1976-08-11,Female,2024-12-30 14:06:37.1133333
AW00017116,1985-07-20,Female,2024-12-30 14:06:37.1133333
AW00017117,1979-11-24,Female,2024-12-30 14:06:37.1133333
AW00017118,1980-01-04,Female,2024-12-30 14:06:37.1133333
AW00017119,1980-11-02,Female,2024-12-30 14:06:37.1133333
AW00017120,1971-11-13,Female,2024-12-30 14:06:37.1133333
AW00017121,1977-08-16,Male,2024-12-30 14:06:37.1133333
AW00017122,1971-09-15,Female,2024-12-30 14:06:37.1133333
AW00017123,1959-03-26,Male,2024-12-30 14:06:37.1133333
AW00017124,1959-02-09,Female,2024-12-30 14:06:37.1133333
AW00017125,1965-11-15,Female,2024-12-30 14:06:37.1133333
AW00017126,1950-04-07,Female,2024-12-30 14:06:37.1133333
AW00017127,1950-11-30,Female,2024-12-30 14:06:37.1133333
AW00017128,1951-06-05,Male,2024-12-30 14:06:37.1133333
AW00017129,1950-12-09,Female,2024-12-30 14:06:37.1133333
AW00017130,1956-11-04,Female,2024-12-30 14:06:37.1133333
AW00017131,1950-08-31,Female,2024-12-30 14:06:37.1133333
AW00017132,1951-06-05,Female,2024-12-30 14:06:37.1133333
AW00017133,1952-05-14,Male,2024-12-30 14:06:37.1133333
AW00017134,1952-05-22,Female,2024-12-30 14:06:37.1133333
AW00017135,1952-04-10,Male,2024-12-30 14:06:37.1133333
AW00017136,1952-02-24,Male,2024-12-30 14:06:37.1133333
AW00017137,1952-06-03,Male,2024-12-30 14:06:37.1133333
AW00017138,1957-07-04,Female,2024-12-30 14:06:37.1133333
AW00017139,1952-11-22,Female,2024-12-30 14:06:37.1133333
AW00017140,1952-11-05,Male,2024-12-30 14:06:37.1133333
AW00017141,1952-11-07,Female,2024-12-30 14:06:37.1133333
AW00017142,1952-10-15,Male,2024-12-30 14:06:37.1133333
AW00017143,1959-08-31,Male,2024-12-30 14:06:37.1133333
AW00017144,1953-08-19,Male,2024-12-30 14:06:37.1133333
AW00017145,1964-10-09,Female,2024-12-30 14:06:37.1133333
AW00017146,1953-08-12,Male,2024-12-30 14:06:37.1133333
AW00017147,1954-11-21,Female,2024-12-30 14:06:37.1133333
AW00017148,1955-01-14,Female,2024-12-30 14:06:37.1133333
AW00017149,1960-04-18,Male,2024-12-30 14:06:37.1133333
AW00017150,1960-08-01,Male,2024-12-30 14:06:37.1133333
AW00017151,1960-07-17,Female,2024-12-30 14:06:37.1133333
AW00017152,1955-05-07,Male,2024-12-30 14:06:37.1133333
AW00017153,1954-08-20,Male,2024-12-30 14:06:37.1133333
AW00017154,1955-02-17,Male,2024-12-30 14:06:37.1133333
AW00017155,1954-10-19,Male,2024-12-30 14:06:37.1133333
AW00017156,1971-08-08,Female,2024-12-30 14:06:37.1133333
AW00017157,1955-06-16,Male,2024-12-30 14:06:37.1133333
AW00017158,1955-11-13,Male,2024-12-30 14:06:37.1133333
AW00017159,1956-04-02,Female,2024-12-30 14:06:37.1133333
AW00017160,1955-07-04,Male,2024-12-30 14:06:37.1133333
AW00017161,1956-04-14,Female,2024-12-30 14:06:37.1133333
AW00017162,1955-07-04,Female,2024-12-30 14:06:37.1133333
AW00017163,1956-02-20,Male,2024-12-30 14:06:37.1133333
AW00017164,1955-10-06,Male,2024-12-30 14:06:37.1133333
AW00017165,1956-01-11,Male,2024-12-30 14:06:37.1133333
AW00017166,1956-12-20,Male,2024-12-30 14:06:37.1133333
AW00017167,1962-08-12,Male,2024-12-30 14:06:37.1133333
AW00017168,1962-07-23,Female,2024-12-30 14:06:37.1133333
AW00017169,1957-01-03,Female,2024-12-30 14:06:37.1133333
AW00017170,1957-01-02,Female,2024-12-30 14:06:37.1133333
AW00017171,1957-05-26,Female,2024-12-30 14:06:37.1133333
AW00017172,1957-09-21,Male,2024-12-30 14:06:37.1133333
AW00017173,1958-05-23,Male,2024-12-30 14:06:37.1133333
AW00017174,1958-03-25,Female,2024-12-30 14:06:37.1133333
AW00017175,1957-11-15,Female,2024-12-30 14:06:37.1133333
AW00017176,1957-11-09,Male,2024-12-30 14:06:37.1133333
AW00017177,1957-12-09,Male,2024-12-30 14:06:37.1133333
AW00017178,1958-01-16,Female,2024-12-30 14:06:37.1133333
AW00017179,1974-07-15,Male,2024-12-30 14:06:37.1133333
AW00017180,1959-06-18,Male,2024-12-30 14:06:37.1133333
AW00017181,1969-03-16,Female,2024-12-30 14:06:37.1133333
AW00017182,1963-11-07,Female,2024-12-30 14:06:37.1133333
AW00017183,1968-11-05,Male,2024-12-30 14:06:37.1133333
AW00017184,1962-08-02,Male,2024-12-30 14:06:37.1133333
AW00017185,1963-03-21,Female,2024-12-30 14:06:37.1133333
AW00017186,1978-01-16,Male,2024-12-30 14:06:37.1133333
AW00017187,1960-09-28,Male,2024-12-30 14:06:37.1133333
AW00017188,1966-09-17,Female,2024-12-30 14:06:37.1133333
AW00017189,1966-11-12,Male,2024-12-30 14:06:37.1133333
AW00017190,1966-10-03,Female,2024-12-30 14:06:37.1133333
AW00017191,1961-02-10,Male,2024-12-30 14:06:37.1133333
AW00017192,1966-09-19,Male,2024-12-30 14:06:37.1133333
AW00017193,1959-12-18,Female,2024-12-30 14:06:37.1133333
AW00017194,1960-02-16,Male,2024-12-30 14:06:37.1133333
AW00017195,1949-11-19,Male,2024-12-30 14:06:37.1133333
AW00017196,1950-01-24,Male,2024-12-30 14:06:37.1133333
AW00017197,1949-07-16,Female,2024-12-30 14:06:37.1133333
AW00017198,1950-04-17,Female,2024-12-30 14:06:37.1133333
AW00017199,1956-11-04,Male,2024-12-30 14:06:37.1133333
AW00017200,1951-04-02,Male,2024-12-30 14:06:37.1133333
AW00017201,1951-05-21,Male,2024-12-30 14:06:37.1133333
AW00017202,1950-10-15,Female,2024-12-30 14:06:37.1133333
AW00017203,1950-08-18,Female,2024-12-30 14:06:37.1133333
AW00017204,1950-11-24,Female,2024-12-30 14:06:37.1133333
AW00017205,1962-02-08,Female,2024-12-30 14:06:37.1133333
AW00017206,1959-07-12,Male,2024-12-30 14:06:37.1133333
AW00017207,1958-11-13,Male,2024-12-30 14:06:37.1133333
AW00017208,1958-09-24,Male,2024-12-30 14:06:37.1133333
AW00017209,1959-02-17,Female,2024-12-30 14:06:37.1133333
AW00017210,1976-08-05,Male,2024-12-30 14:06:37.1133333
AW00017211,1959-03-11,Female,2024-12-30 14:06:37.1133333
AW00017212,1963-06-14,Female,2024-12-30 14:06:37.1133333
AW00017213,1957-09-03,Male,2024-12-30 14:06:37.1133333
AW00017214,1958-03-20,Male,2024-12-30 14:06:37.1133333
AW00017215,1962-04-09,Male,2024-12-30 14:06:37.1133333
AW00017216,1955-12-08,Female,2024-12-30 14:06:37.1133333
AW00017217,1955-12-02,Female,2024-12-30 14:06:37.1133333
AW00017218,1955-09-17,Male,2024-12-30 14:06:37.1133333
AW00017219,1955-04-24,Female,2024-12-30 14:06:37.1133333
AW00017220,1954-08-30,Male,2024-12-30 14:06:37.1133333
AW00017221,1955-04-01,Male,2024-12-30 14:06:37.1133333
AW00017222,1953-12-23,Female,2024-12-30 14:06:37.1133333
AW00017223,1954-03-10,Male,2024-12-30 14:06:37.1133333
AW00017224,1954-04-19,Female,2024-12-30 14:06:37.1133333
AW00017225,1953-11-29,Male,2024-12-30 14:06:37.1133333
AW00017226,1953-02-01,Male,2024-12-30 14:06:37.1133333
AW00017227,1980-08-14,Female,2024-12-30 14:06:37.1133333
AW00017228,1981-05-20,Female,2024-12-30 14:06:37.1133333
AW00017229,1981-10-17,Female,2024-12-30 14:06:37.1133333
AW00017230,1981-06-11,Male,2024-12-30 14:06:37.1133333
AW00017231,1979-12-29,Female,2024-12-30 14:06:37.1133333
AW00017232,1980-12-02,Male,2024-12-30 14:06:37.1133333
AW00017233,1981-05-24,Female,2024-12-30 14:06:37.1133333
AW00017234,1979-09-02,Female,2024-12-30 14:06:37.1133333
AW00017235,1980-04-11,Male,2024-12-30 14:06:37.1133333
AW00017236,1980-04-22,Male,2024-12-30 14:06:37.1133333
AW00017237,1980-04-11,Female,2024-12-30 14:06:37.1133333
AW00017238,1979-11-19,Male,2024-12-30 14:06:37.1133333
AW00017239,1979-02-20,Female,2024-12-30 14:06:37.1133333
AW00017240,1979-01-12,Male,2024-12-30 14:06:37.1133333
AW00017241,1984-07-19,Male,2024-12-30 14:06:37.1133333
AW00017242,1984-04-24,Male,2024-12-30 14:06:37.1133333
AW00017243,1977-10-06,Female,2024-12-30 14:06:37.1133333
AW00017244,1983-02-21,Female,2024-12-30 14:06:37.1133333
AW00017245,1976-10-08,Female,2024-12-30 14:06:37.1133333
AW00017246,1976-07-08,Male,2024-12-30 14:06:37.1133333
AW00017247,1977-04-19,Male,2024-12-30 14:06:37.1133333
AW00017248,1977-08-31,Female,2024-12-30 14:06:37.1133333
AW00017249,1978-05-09,Male,2024-12-30 14:06:37.1133333
AW00017250,1983-03-10,Female,2024-12-30 14:06:37.1133333
AW00017251,1982-04-09,Female,2024-12-30 14:06:37.1133333
AW00017252,1977-05-13,Female,2024-12-30 14:06:37.1133333
AW00017253,1976-09-29,Male,2024-12-30 14:06:37.1133333
AW00017254,1977-05-11,Female,2024-12-30 14:06:37.1133333
AW00017255,1981-08-30,Female,2024-12-30 14:06:37.1133333
AW00017256,1975-10-11,Male,2024-12-30 14:06:37.1133333
AW00017257,1975-11-21,Male,2024-12-30 14:06:37.1133333
AW00017258,1977-02-07,Male,2024-12-30 14:06:37.1133333
AW00017259,1982-05-01,Female,2024-12-30 14:06:37.1133333
AW00017260,1970-06-05,Male,2024-12-30 14:06:37.1133333
AW00017261,1966-02-15,Male,2024-12-30 14:06:37.1133333
AW00017262,1966-04-24,Female,2024-12-30 14:06:37.1133333
AW00017263,1970-08-08,Female,2024-12-30 14:06:37.1133333
AW00017264,1964-09-19,Male,2024-12-30 14:06:37.1133333
AW00017265,1964-07-09,Female,2024-12-30 14:06:37.1133333
AW00017266,1964-12-30,Male,2024-12-30 14:06:37.1133333
AW00017267,1969-04-17,Female,2024-12-30 14:06:37.1133333
AW00017268,1964-03-31,Female,2024-12-30 14:06:37.1133333
AW00017269,1964-05-13,Male,2024-12-30 14:06:37.1133333
AW00017270,1963-09-30,Male,2024-12-30 14:06:37.1133333
AW00017271,1974-10-20,Female,2024-12-30 14:06:37.1133333
AW00017272,1964-01-31,Female,2024-12-30 14:06:37.1133333
AW00017273,1963-11-06,Male,2024-12-30 14:06:37.1133333
AW00017274,1969-11-12,Male,2024-12-30 14:06:37.1133333
AW00017275,1964-06-21,Male,2024-12-30 14:06:37.1133333
AW00017276,1935-06-01,Male,2024-12-30 14:06:37.1133333
AW00017277,1980-11-12,Female,2024-12-30 14:06:37.1133333
AW00017278,1986-05-05,Female,2024-12-30 14:06:37.1133333
AW00017279,1974-01-30,Female,2024-12-30 14:06:37.1133333
AW00017280,1979-11-09,Female,2024-12-30 14:06:37.1133333
AW00017281,1973-09-04,Male,2024-12-30 14:06:37.1133333
AW00017282,1976-01-31,Female,2024-12-30 14:06:37.1133333
AW00017283,1973-12-22,Male,2024-12-30 14:06:37.1133333
AW00017284,1974-01-02,Male,2024-12-30 14:06:37.1133333
AW00017285,1974-01-30,Male,2024-12-30 14:06:37.1133333
AW00017286,1978-02-10,Male,2024-12-30 14:06:37.1133333
AW00017287,1978-09-06,Male,2024-12-30 14:06:37.1133333
AW00017288,1975-03-19,Male,2024-12-30 14:06:37.1133333
AW00017289,1972-11-30,Female,2024-12-30 14:06:37.1133333
AW00017290,1972-11-11,Female,2024-12-30 14:06:37.1133333
AW00017291,1971-08-18,Male,2024-12-30 14:06:37.1133333
AW00017292,1971-11-29,Female,2024-12-30 14:06:37.1133333
AW00017293,1972-05-07,Female,2024-12-30 14:06:37.1133333
AW00017294,1971-10-17,Female,2024-12-30 14:06:37.1133333
AW00017295,1977-01-19,Male,2024-12-30 14:06:37.1133333
AW00017296,1971-06-01,Female,2024-12-30 14:06:37.1133333
AW00017297,1973-10-25,Male,2024-12-30 14:06:37.1133333
AW00017298,1973-11-13,Male,2024-12-30 14:06:37.1133333
AW00017299,1971-01-31,Female,2024-12-30 14:06:37.1133333
AW00017300,1976-01-17,Male,2024-12-30 14:06:37.1133333
AW00017301,1969-09-30,Male,2024-12-30 14:06:37.1133333
AW00017302,1975-04-03,Female,2024-12-30 14:06:37.1133333
AW00017303,1981-04-13,Male,2024-12-30 14:06:37.1133333
AW00017304,1974-11-15,Female,2024-12-30 14:06:37.1133333
AW00017305,1968-09-03,Male,2024-12-30 14:06:37.1133333
AW00017306,1968-07-12,Male,2024-12-30 14:06:37.1133333
AW00017307,1973-05-09,Male,2024-12-30 14:06:37.1133333
AW00017308,1973-08-11,Female,2024-12-30 14:06:37.1133333
AW00017309,1967-11-01,Female,2024-12-30 14:06:37.1133333
AW00017310,1967-01-25,Male,2024-12-30 14:06:37.1133333
AW00017311,1972-05-02,Female,2024-12-30 14:06:37.1133333
AW00017312,1971-09-25,Female,2024-12-30 14:06:37.1133333
AW00017313,1971-08-29,Female,2024-12-30 14:06:37.1133333
AW00017314,1971-10-17,Female,2024-12-30 14:06:37.1133333
AW00017315,1966-06-19,Female,2024-12-30 14:06:37.1133333
AW00017316,1971-11-11,Male,2024-12-30 14:06:37.1133333
AW00017317,1970-12-10,Female,2024-12-30 14:06:37.1133333
AW00017318,1976-12-14,Female,2024-12-30 14:06:37.1133333
AW00017319,1969-06-30,Female,2024-12-30 14:06:37.1133333
AW00017320,1975-09-21,Male,2024-12-30 14:06:37.1133333
AW00017321,1975-03-10,Female,2024-12-30 14:06:37.1133333
AW00017322,1975-05-17,Male,2024-12-30 14:06:37.1133333
AW00017323,1981-02-16,Male,2024-12-30 14:06:37.1133333
AW00017324,1965-05-15,Female,2024-12-30 14:06:37.1133333
AW00017325,1969-05-25,Female,2024-12-30 14:06:37.1133333
AW00017326,1974-08-11,Female,2024-12-30 14:06:37.1133333
AW00017327,1968-12-24,Female,2024-12-30 14:06:37.1133333
AW00017328,1969-03-02,Female,2024-12-30 14:06:37.1133333
AW00017329,1968-04-24,Female,2024-12-30 14:06:37.1133333
AW00017330,1973-08-11,Female,2024-12-30 14:06:37.1133333
AW00017331,1973-01-02,Male,2024-12-30 14:06:37.1133333
AW00017332,1963-09-30,Male,2024-12-30 14:06:37.1133333
AW00017333,1968-04-13,Female,2024-12-30 14:06:37.1133333
AW00017334,1963-01-12,Male,2024-12-30 14:06:37.1133333
AW00017335,1981-11-23,Male,2024-12-30 14:06:37.1133333
AW00017336,1981-10-30,Male,2024-12-30 14:06:37.1133333
AW00017337,1981-02-15,Male,2024-12-30 14:06:37.1133333
AW00017338,1981-08-16,Female,2024-12-30 14:06:37.1133333
AW00017339,1982-05-09,Male,2024-12-30 14:06:37.1133333
AW00017340,1985-08-02,Female,2024-12-30 14:06:37.1133333
AW00017341,1986-05-15,Male,2024-12-30 14:06:37.1133333
AW00017342,1983-11-24,Male,2024-12-30 14:06:37.1133333
AW00017343,1984-04-12,Male,2024-12-30 14:06:37.1133333
AW00017344,1984-05-23,Male,2024-12-30 14:06:37.1133333
AW00017345,1984-02-16,Male,2024-12-30 14:06:37.1133333
AW00017346,1943-08-07,Male,2024-12-30 14:06:37.1133333
AW00017347,1983-05-08,Female,2024-12-30 14:06:37.1133333
AW00017348,1983-04-22,Female,2024-12-30 14:06:37.1133333
AW00017349,1985-05-25,Female,2024-12-30 14:06:37.1133333
AW00017350,1950-03-10,Female,2024-12-30 14:06:37.1133333
AW00017351,1947-02-16,Male,2024-12-30 14:06:37.1133333
AW00017352,1947-11-07,Male,2024-12-30 14:06:37.1133333
AW00017353,1948-07-10,Male,2024-12-30 14:06:37.1133333
AW00017354,1949-02-07,Male,2024-12-30 14:06:37.1133333
AW00017355,1950-03-05,Male,2024-12-30 14:06:37.1133333
AW00017356,1982-05-11,Female,2024-12-30 14:06:37.1133333
AW00017357,1981-09-18,Male,2024-12-30 14:06:37.1133333
AW00017358,1981-08-25,Female,2024-12-30 14:06:37.1133333
AW00017359,1980-09-04,Female,2024-12-30 14:06:37.1133333
AW00017360,1980-07-03,Male,2024-12-30 14:06:37.1133333
AW00017361,1979-03-09,Male,2024-12-30 14:06:37.1133333
AW00017362,1977-07-31,Male,2024-12-30 14:06:37.1133333
AW00017363,1974-04-08,Male,2024-12-30 14:06:37.1133333
AW00017364,1979-02-07,Male,2024-12-30 14:06:37.1133333
AW00017365,1973-12-21,Male,2024-12-30 14:06:37.1133333
AW00017366,1974-05-16,Male,2024-12-30 14:06:37.1133333
AW00017367,1969-04-14,Female,2024-12-30 14:06:37.1133333
AW00017368,1979-04-18,Female,2024-12-30 14:06:37.1133333
AW00017369,1985-01-11,Male,2024-12-30 14:06:37.1133333
AW00017370,1950-01-09,Male,2024-12-30 14:06:37.1133333
AW00017371,1984-02-15,Female,2024-12-30 14:06:37.1133333
AW00017372,1983-08-26,Female,2024-12-30 14:06:37.1133333
AW00017373,1983-12-26,Male,2024-12-30 14:06:37.1133333
AW00017374,1984-03-16,Male,2024-12-30 14:06:37.1133333
AW00017375,1952-12-21,Female,2024-12-30 14:06:37.1133333
AW00017376,1984-05-10,Female,2024-12-30 14:06:37.1133333
AW00017377,1983-09-05,Female,2024-12-30 14:06:37.1133333
AW00017378,1983-12-07,Male,2024-12-30 14:06:37.1133333
AW00017379,1983-12-18,Female,2024-12-30 14:06:37.1133333
AW00017380,1983-08-06,Male,2024-12-30 14:06:37.1133333
AW00017381,1957-06-16,Female,2024-12-30 14:06:37.1133333
AW00017382,1982-03-19,Male,2024-12-30 14:06:37.1133333
AW00017383,1976-10-28,Male,2024-12-30 14:06:37.1133333
AW00017384,1977-03-21,Male,2024-12-30 14:06:37.1133333
AW00017385,1982-01-30,Female,2024-12-30 14:06:37.1133333
AW00017386,1976-08-03,Female,2024-12-30 14:06:37.1133333
AW00017387,1983-06-11,Male,2024-12-30 14:06:37.1133333
AW00017388,1977-10-03,Male,2024-12-30 14:06:37.1133333
AW00017389,1978-05-06,Female,2024-12-30 14:06:37.1133333
AW00017390,1983-10-05,Male,2024-12-30 14:06:37.1133333
AW00017391,1969-11-09,Female,2024-12-30 14:06:37.1133333
AW00017392,1970-01-01,Male,2024-12-30 14:06:37.1133333
AW00017393,1970-04-19,Male,2024-12-30 14:06:37.1133333
AW00017394,1980-10-14,Female,2024-12-30 14:06:37.1133333
AW00017395,1975-08-15,Female,2024-12-30 14:06:37.1133333
AW00017396,1969-08-29,Male,2024-12-30 14:06:37.1133333
AW00017397,1975-10-03,Female,2024-12-30 14:06:37.1133333
AW00017398,1969-11-21,Female,2024-12-30 14:06:37.1133333
AW00017399,1969-11-23,Male,2024-12-30 14:06:37.1133333
AW00017400,1961-09-08,Female,2024-12-30 14:06:37.1133333
AW00017401,1967-08-30,Male,2024-12-30 14:06:37.1133333
AW00017402,1967-11-09,Male,2024-12-30 14:06:37.1133333
AW00017403,1967-10-01,Male,2024-12-30 14:06:37.1133333
AW00017404,1939-10-12,Female,2024-12-30 14:06:37.1133333
AW00017405,1939-12-08,Female,2024-12-30 14:06:37.1133333
AW00017406,1940-03-15,Female,2024-12-30 14:06:37.1133333
AW00017407,1945-08-08,Female,2024-12-30 14:06:37.1133333
AW00017408,1940-01-19,Male,2024-12-30 14:06:37.1133333
AW00017409,1969-01-06,Female,2024-12-30 14:06:37.1133333
AW00017410,1974-08-12,Female,2024-12-30 14:06:37.1133333
AW00017411,1974-05-14,Female,2024-12-30 14:06:37.1133333
AW00017412,1969-05-01,Female,2024-12-30 14:06:37.1133333
AW00017413,1968-07-17,Female,2024-12-30 14:06:37.1133333
AW00017414,1969-01-20,Male,2024-12-30 14:06:37.1133333
AW00017415,1979-10-14,Female,2024-12-30 14:06:37.1133333
AW00017416,1974-05-14,Male,2024-12-30 14:06:37.1133333
AW00017417,1969-04-14,Male,2024-12-30 14:06:37.1133333
AW00017418,1979-08-09,Female,2024-12-30 14:06:37.1133333
AW00017419,1968-11-30,Female,2024-12-30 14:06:37.1133333
AW00017420,1980-04-30,Male,2024-12-30 14:06:37.1133333
AW00017421,1968-10-29,Female,2024-12-30 14:06:37.1133333
AW00017422,1967-10-14,Male,2024-12-30 14:06:37.1133333
AW00017423,1967-12-18,Female,2024-12-30 14:06:37.1133333
AW00017424,1973-11-08,Male,2024-12-30 14:06:37.1133333
AW00017425,1967-08-25,Male,2024-12-30 14:06:37.1133333
AW00017426,1973-03-15,Female,2024-12-30 14:06:37.1133333
AW00017427,1973-09-14,Male,2024-12-30 14:06:37.1133333
AW00017428,1967-08-29,Male,2024-12-30 14:06:37.1133333
AW00017429,1966-12-15,Male,2024-12-30 14:06:37.1133333
AW00017430,1966-11-21,Male,2024-12-30 14:06:37.1133333
AW00017431,1967-04-09,Female,2024-12-30 14:06:37.1133333
AW00017432,1972-02-01,Female,2024-12-30 14:06:37.1133333
AW00017433,1972-11-06,Male,2024-12-30 14:06:37.1133333
AW00017434,1972-08-20,Female,2024-12-30 14:06:37.1133333
AW00017435,1967-02-23,Male,2024-12-30 14:06:37.1133333
AW00017436,1961-01-04,Male,2024-12-30 14:06:37.1133333
AW00017437,1960-12-16,Female,2024-12-30 14:06:37.1133333
AW00017438,1961-01-10,Male,2024-12-30 14:06:37.1133333
AW00017439,1960-08-18,Female,2024-12-30 14:06:37.1133333
AW00017440,1959-11-17,Male,2024-12-30 14:06:37.1133333
AW00017441,1960-05-11,Female,2024-12-30 14:06:37.1133333
AW00017442,1940-12-22,Male,2024-12-30 14:06:37.1133333
AW00017443,1941-05-22,Female,2024-12-30 14:06:37.1133333
AW00017444,1940-11-02,Female,2024-12-30 14:06:37.1133333
AW00017445,1946-04-17,Female,2024-12-30 14:06:37.1133333
AW00017446,1941-02-10,Female,2024-12-30 14:06:37.1133333
AW00017447,1940-09-14,Female,2024-12-30 14:06:37.1133333
AW00017448,1940-09-08,Male,2024-12-30 14:06:37.1133333
AW00017449,1942-01-08,Male,2024-12-30 14:06:37.1133333
AW00017450,1966-04-13,Male,2024-12-30 14:06:37.1133333
AW00017451,1965-08-19,Female,2024-12-30 14:06:37.1133333
AW00017452,1965-12-07,Male,2024-12-30 14:06:37.1133333
AW00017453,1971-07-22,Female,2024-12-30 14:06:37.1133333
AW00017454,1965-11-08,Male,2024-12-30 14:06:37.1133333
AW00017455,1965-11-15,Male,2024-12-30 14:06:37.1133333
AW00017456,1959-11-10,Male,2024-12-30 14:06:37.1133333
AW00017457,1976-03-19,Female,2024-12-30 14:06:37.1133333
AW00017458,1965-07-01,Male,2024-12-30 14:06:37.1133333
AW00017459,1959-11-03,Female,2024-12-30 14:06:37.1133333
AW00017460,1960-06-18,Female,2024-12-30 14:06:37.1133333
AW00017461,1960-05-26,Female,2024-12-30 14:06:37.1133333
AW00017462,1958-08-22,Male,2024-12-30 14:06:37.1133333
AW00017463,1964-08-29,Male,2024-12-30 14:06:37.1133333
