cid,cntry,dwh_create_date
AW00016326,Germany,2024-12-30 14:06:37.1400000
AW00016327,Germany,2024-12-30 14:06:37.1400000
AW00016328,United Kingdom,2024-12-30 14:06:37.1400000
AW00016329,United Kingdom,2024-12-30 14:06:37.1400000
AW00016330,France,2024-12-30 14:06:37.1400000
AW00016331,Canada,2024-12-30 14:06:37.1400000
AW00016332,Australia,2024-12-30 14:06:37.1400000
AW00016333,United States,2024-12-30 14:06:37.1400000
AW00016334,United States,2024-12-30 14:06:37.1400000
AW00016335,United States,2024-12-30 14:06:37.1400000
AW00016336,United States,2024-12-30 14:06:37.1400000
AW00016337,United States,2024-12-30 14:06:37.1400000
AW00016338,Australia,2024-12-30 14:06:37.1400000
AW00016339,Australia,2024-12-30 14:06:37.1400000
AW00016340,United States,2024-12-30 14:06:37.1400000
AW00016341,Australia,2024-12-30 14:06:37.1400000
AW00016342,Australia,2024-12-30 14:06:37.1400000
AW00016343,Australia,2024-12-30 14:06:37.1400000
AW00016344,United States,2024-12-30 14:06:37.1400000
AW00016345,Australia,2024-12-30 14:06:37.1400000
AW00016346,Australia,2024-12-30 14:06:37.1400000
AW00016347,Australia,2024-12-30 14:06:37.1400000
AW00016348,Australia,2024-12-30 14:06:37.1400000
AW00016349,Australia,2024-12-30 14:06:37.1400000
AW00016350,Australia,2024-12-30 14:06:37.1400000
AW00016351,Australia,2024-12-30 14:06:37.1400000
AW00016352,Australia,2024-12-30 14:06:37.1400000
AW00016353,United States,2024-12-30 14:06:37.1400000
AW00016354,United States,2024-12-30 14:06:37.1400000
AW00016355,United States,2024-12-30 14:06:37.1400000
AW00016356,United States,2024-12-30 14:06:37.1400000
AW00016357,United States,2024-12-30 14:06:37.1400000
AW00016358,Canada,2024-12-30 14:06:37.1400000
AW00016359,United States,2024-12-30 14:06:37.1400000
AW00016360,United States,2024-12-30 14:06:37.1400000
AW00016361,United States,2024-12-30 14:06:37.1400000
AW00016362,United States,2024-12-30 14:06:37.1400000
AW00016363,Canada,2024-12-30 14:06:37.1400000
AW00016364,United States,2024-12-30 14:06:37.1400000
AW00016365,Canada,2024-12-30 14:06:37.1400000
AW00016366,Canada,2024-12-30 14:06:37.1400000
AW00016367,United States,2024-12-30 14:06:37.1400000
AW00016368,United States,2024-12-30 14:06:37.1400000
AW00016369,United States,2024-12-30 14:06:37.1400000
AW00016370,Canada,2024-12-30 14:06:37.1400000
AW00016371,United States,2024-12-30 14:06:37.1400000
AW00016372,United States,2024-12-30 14:06:37.1400000
AW00016373,United States,2024-12-30 14:06:37.1400000
AW00016374,United States,2024-12-30 14:06:37.1400000
AW00016375,United States,2024-12-30 14:06:37.1400000
AW00016376,United States,2024-12-30 14:06:37.1400000
AW00016377,United States,2024-12-30 14:06:37.1400000
AW00016378,United States,2024-12-30 14:06:37.1400000
AW00016379,United States,2024-12-30 14:06:37.1400000
AW00016380,Canada,2024-12-30 14:06:37.1400000
AW00016381,United States,2024-12-30 14:06:37.1400000
AW00016382,United States,2024-12-30 14:06:37.1400000
AW00016383,United States,2024-12-30 14:06:37.1400000
AW00016384,United States,2024-12-30 14:06:37.1400000
AW00016385,United States,2024-12-30 14:06:37.1400000
AW00016386,United Kingdom,2024-12-30 14:06:37.1400000
AW00016387,United Kingdom,2024-12-30 14:06:37.1400000
AW00016388,France,2024-12-30 14:06:37.1400000
AW00016389,Germany,2024-12-30 14:06:37.1400000
AW00016390,Germany,2024-12-30 14:06:37.1400000
AW00016391,France,2024-12-30 14:06:37.1400000
AW00016392,France,2024-12-30 14:06:37.1400000
AW00016393,France,2024-12-30 14:06:37.1400000
AW00016394,France,2024-12-30 14:06:37.1400000
AW00016395,France,2024-12-30 14:06:37.1400000
AW00016396,Germany,2024-12-30 14:06:37.1400000
AW00016397,Germany,2024-12-30 14:06:37.1400000
AW00016398,France,2024-12-30 14:06:37.1400000
AW00016399,Germany,2024-12-30 14:06:37.1400000
AW00016400,France,2024-12-30 14:06:37.1400000
AW00016401,United Kingdom,2024-12-30 14:06:37.1400000
AW00016402,United Kingdom,2024-12-30 14:06:37.1400000
AW00016403,France,2024-12-30 14:06:37.1400000
AW00016404,France,2024-12-30 14:06:37.1400000
AW00016405,United Kingdom,2024-12-30 14:06:37.1400000
AW00016406,United Kingdom,2024-12-30 14:06:37.1400000
AW00016407,United Kingdom,2024-12-30 14:06:37.1400000
AW00016408,France,2024-12-30 14:06:37.1400000
AW00016409,Germany,2024-12-30 14:06:37.1400000
AW00016410,United Kingdom,2024-12-30 14:06:37.1400000
AW00016411,Germany,2024-12-30 14:06:37.1400000
AW00016412,France,2024-12-30 14:06:37.1400000
AW00016413,Germany,2024-12-30 14:06:37.1400000
AW00016414,Germany,2024-12-30 14:06:37.1400000
AW00016415,France,2024-12-30 14:06:37.1400000
AW00016416,France,2024-12-30 14:06:37.1400000
AW00016417,United Kingdom,2024-12-30 14:06:37.1400000
AW00016418,France,2024-12-30 14:06:37.1400000
AW00016419,Germany,2024-12-30 14:06:37.1400000
AW00016420,United Kingdom,2024-12-30 14:06:37.1400000
AW00016421,France,2024-12-30 14:06:37.1400000
AW00016422,Germany,2024-12-30 14:06:37.1400000
AW00016423,France,2024-12-30 14:06:37.1400000
AW00016424,France,2024-12-30 14:06:37.1400000
AW00016425,France,2024-12-30 14:06:37.1400000
AW00016426,France,2024-12-30 14:06:37.1400000
AW00016427,United Kingdom,2024-12-30 14:06:37.1400000
AW00016428,United Kingdom,2024-12-30 14:06:37.1400000
AW00016429,Germany,2024-12-30 14:06:37.1400000
AW00016430,France,2024-12-30 14:06:37.1400000
AW00016431,France,2024-12-30 14:06:37.1400000
AW00016432,France,2024-12-30 14:06:37.1400000
AW00016433,France,2024-12-30 14:06:37.1400000
AW00016434,Germany,2024-12-30 14:06:37.1400000
AW00016435,United Kingdom,2024-12-30 14:06:37.1400000
AW00016436,France,2024-12-30 14:06:37.1400000
AW00016437,United Kingdom,2024-12-30 14:06:37.1400000
AW00016438,France,2024-12-30 14:06:37.1400000
AW00016439,France,2024-12-30 14:06:37.1400000
AW00016440,France,2024-12-30 14:06:37.1400000
AW00016441,Germany,2024-12-30 14:06:37.1400000
AW00016442,Germany,2024-12-30 14:06:37.1400000
AW00016443,United Kingdom,2024-12-30 14:06:37.1400000
AW00016444,United Kingdom,2024-12-30 14:06:37.1400000
AW00016445,United Kingdom,2024-12-30 14:06:37.1400000
AW00016446,United Kingdom,2024-12-30 14:06:37.1400000
AW00016447,United Kingdom,2024-12-30 14:06:37.1400000
AW00016448,Germany,2024-12-30 14:06:37.1400000
AW00016449,United Kingdom,2024-12-30 14:06:37.1400000
AW00016450,France,2024-12-30 14:06:37.1400000
AW00016451,Germany,2024-12-30 14:06:37.1400000
AW00016452,United Kingdom,2024-12-30 14:06:37.1400000
AW00016453,United Kingdom,2024-12-30 14:06:37.1400000
AW00016454,United Kingdom,2024-12-30 14:06:37.1400000
AW00016455,France,2024-12-30 14:06:37.1400000
AW00016456,Germany,2024-12-30 14:06:37.1400000
AW00016457,Germany,2024-12-30 14:06:37.1400000
AW00016458,Germany,2024-12-30 14:06:37.1400000
AW00016459,United Kingdom,2024-12-30 14:06:37.1400000
AW00016460,United Kingdom,2024-12-30 14:06:37.1400000
AW00016461,United Kingdom,2024-12-30 14:06:37.1400000
AW00016462,Germany,2024-12-30 14:06:37.1400000
AW00016463,Germany,2024-12-30 14:06:37.1400000
AW00016464,United Kingdom,2024-12-30 14:06:37.1400000
AW00016465,United Kingdom,2024-12-30 14:06:37.1400000
AW00016466,Germany,2024-12-30 14:06:37.1400000
AW00016467,United Kingdom,2024-12-30 14:06:37.1400000
AW00016468,France,2024-12-30 14:06:37.1400000
AW00016469,France,2024-12-30 14:06:37.1400000
AW00016470,United Kingdom,2024-12-30 14:06:37.1400000
AW00016471,France,2024-12-30 14:06:37.1400000
AW00016472,France,2024-12-30 14:06:37.1400000
AW00016473,Germany,2024-12-30 14:06:37.1400000
AW00016474,Germany,2024-12-30 14:06:37.1400000
AW00016475,Germany,2024-12-30 14:06:37.1400000
AW00016476,France,2024-12-30 14:06:37.1400000
AW00016477,United States,2024-12-30 14:06:37.1400000
AW00016478,United States,2024-12-30 14:06:37.1400000
AW00016479,Canada,2024-12-30 14:06:37.1400000
AW00016480,Australia,2024-12-30 14:06:37.1400000
AW00016481,Australia,2024-12-30 14:06:37.1400000
AW00016482,Australia,2024-12-30 14:06:37.1400000
AW00016483,Australia,2024-12-30 14:06:37.1400000
AW00016484,Australia,2024-12-30 14:06:37.1400000
AW00016485,United States,2024-12-30 14:06:37.1400000
AW00016486,Australia,2024-12-30 14:06:37.1400000
AW00016487,Australia,2024-12-30 14:06:37.1400000
AW00016488,Australia,2024-12-30 14:06:37.1400000
AW00016489,Australia,2024-12-30 14:06:37.1400000
AW00016490,United States,2024-12-30 14:06:37.1400000
AW00016491,Canada,2024-12-30 14:06:37.1400000
AW00016492,Australia,2024-12-30 14:06:37.1400000
AW00016493,Australia,2024-12-30 14:06:37.1400000
AW00016494,Australia,2024-12-30 14:06:37.1400000
AW00016495,Australia,2024-12-30 14:06:37.1400000
AW00016496,Australia,2024-12-30 14:06:37.1400000
AW00016497,Canada,2024-12-30 14:06:37.1400000
AW00016498,United States,2024-12-30 14:06:37.1400000
AW00016499,United States,2024-12-30 14:06:37.1400000
AW00016500,United States,2024-12-30 14:06:37.1400000
AW00016501,United States,2024-12-30 14:06:37.1400000
AW00016502,United States,2024-12-30 14:06:37.1400000
AW00016503,United States,2024-12-30 14:06:37.1400000
AW00016504,United States,2024-12-30 14:06:37.1400000
AW00016505,United States,2024-12-30 14:06:37.1400000
AW00016506,Canada,2024-12-30 14:06:37.1400000
AW00016507,France,2024-12-30 14:06:37.1400000
AW00016508,France,2024-12-30 14:06:37.1400000
AW00016509,United Kingdom,2024-12-30 14:06:37.1400000
AW00016510,France,2024-12-30 14:06:37.1400000
AW00016511,United Kingdom,2024-12-30 14:06:37.1400000
AW00016512,United Kingdom,2024-12-30 14:06:37.1400000
AW00016513,France,2024-12-30 14:06:37.1400000
AW00016514,Australia,2024-12-30 14:06:37.1400000
AW00016515,Australia,2024-12-30 14:06:37.1400000
AW00016516,Australia,2024-12-30 14:06:37.1400000
AW00016517,Australia,2024-12-30 14:06:37.1400000
AW00016518,Australia,2024-12-30 14:06:37.1400000
AW00016519,Australia,2024-12-30 14:06:37.1400000
AW00016520,Australia,2024-12-30 14:06:37.1400000
AW00016521,Australia,2024-12-30 14:06:37.1400000
AW00016522,Australia,2024-12-30 14:06:37.1400000
AW00016523,Australia,2024-12-30 14:06:37.1400000
AW00016524,Australia,2024-12-30 14:06:37.1400000
AW00016525,Australia,2024-12-30 14:06:37.1400000
AW00016526,Australia,2024-12-30 14:06:37.1400000
AW00016527,Australia,2024-12-30 14:06:37.1400000
AW00016528,Australia,2024-12-30 14:06:37.1400000
AW00016529,Australia,2024-12-30 14:06:37.1400000
AW00016530,United Kingdom,2024-12-30 14:06:37.1400000
AW00016531,United Kingdom,2024-12-30 14:06:37.1400000
AW00016532,France,2024-12-30 14:06:37.1400000
AW00016533,France,2024-12-30 14:06:37.1400000
AW00016534,Germany,2024-12-30 14:06:37.1400000
AW00016535,France,2024-12-30 14:06:37.1400000
AW00016536,France,2024-12-30 14:06:37.1400000
AW00016537,Germany,2024-12-30 14:06:37.1400000
AW00016538,Germany,2024-12-30 14:06:37.1400000
AW00016539,Germany,2024-12-30 14:06:37.1400000
AW00016540,Germany,2024-12-30 14:06:37.1400000
AW00016541,United Kingdom,2024-12-30 14:06:37.1400000
AW00016542,United Kingdom,2024-12-30 14:06:37.1400000
AW00016543,United Kingdom,2024-12-30 14:06:37.1400000
AW00016544,France,2024-12-30 14:06:37.1400000
AW00016545,France,2024-12-30 14:06:37.1400000
AW00016546,United Kingdom,2024-12-30 14:06:37.1400000
AW00016547,France,2024-12-30 14:06:37.1400000
AW00016548,France,2024-12-30 14:06:37.1400000
AW00016549,Germany,2024-12-30 14:06:37.1400000
AW00016550,United Kingdom,2024-12-30 14:06:37.1400000
AW00016551,France,2024-12-30 14:06:37.1400000
AW00016552,Germany,2024-12-30 14:06:37.1400000
AW00016553,United Kingdom,2024-12-30 14:06:37.1400000
AW00016554,United Kingdom,2024-12-30 14:06:37.1400000
AW00016555,France,2024-12-30 14:06:37.1400000
AW00016556,Germany,2024-12-30 14:06:37.1400000
AW00016557,France,2024-12-30 14:06:37.1400000
AW00016558,Germany,2024-12-30 14:06:37.1400000
AW00016559,France,2024-12-30 14:06:37.1400000
AW00016560,France,2024-12-30 14:06:37.1400000
AW00016561,United Kingdom,2024-12-30 14:06:37.1400000
AW00016562,United Kingdom,2024-12-30 14:06:37.1400000
AW00016563,United Kingdom,2024-12-30 14:06:37.1400000
AW00016564,United Kingdom,2024-12-30 14:06:37.1400000
AW00016565,Germany,2024-12-30 14:06:37.1400000
AW00016566,France,2024-12-30 14:06:37.1400000
AW00016567,Germany,2024-12-30 14:06:37.1400000
AW00016568,Germany,2024-12-30 14:06:37.1400000
AW00016569,France,2024-12-30 14:06:37.1400000
AW00016570,France,2024-12-30 14:06:37.1400000
AW00016571,United Kingdom,2024-12-30 14:06:37.1400000
AW00016572,Germany,2024-12-30 14:06:37.1400000
AW00016573,United Kingdom,2024-12-30 14:06:37.1400000
AW00016574,United Kingdom,2024-12-30 14:06:37.1400000
AW00016575,United Kingdom,2024-12-30 14:06:37.1400000
AW00016576,France,2024-12-30 14:06:37.1400000
AW00016577,France,2024-12-30 14:06:37.1400000
AW00016578,Germany,2024-12-30 14:06:37.1400000
AW00016579,United Kingdom,2024-12-30 14:06:37.1400000
AW00016580,France,2024-12-30 14:06:37.1400000
AW00016581,France,2024-12-30 14:06:37.1400000
AW00016582,Germany,2024-12-30 14:06:37.1400000
AW00016583,Germany,2024-12-30 14:06:37.1400000
AW00016584,United Kingdom,2024-12-30 14:06:37.1400000
AW00016585,United Kingdom,2024-12-30 14:06:37.1400000
AW00016586,France,2024-12-30 14:06:37.1400000
AW00016587,Germany,2024-12-30 14:06:37.1400000
AW00016588,United Kingdom,2024-12-30 14:06:37.1400000
AW00016589,United Kingdom,2024-12-30 14:06:37.1400000
AW00016590,United Kingdom,2024-12-30 14:06:37.1400000
AW00016591,United Kingdom,2024-12-30 14:06:37.1400000
AW00016592,France,2024-12-30 14:06:37.1400000
AW00016593,United Kingdom,2024-12-30 14:06:37.1400000
AW00016594,United Kingdom,2024-12-30 14:06:37.1400000
AW00016595,United Kingdom,2024-12-30 14:06:37.1400000
AW00016596,France,2024-12-30 14:06:37.1400000
AW00016597,Germany,2024-12-30 14:06:37.1400000
AW00016598,United Kingdom,2024-12-30 14:06:37.1400000
AW00016599,United Kingdom,2024-12-30 14:06:37.1400000
AW00016600,France,2024-12-30 14:06:37.1400000
AW00016601,United Kingdom,2024-12-30 14:06:37.1400000
AW00016602,United Kingdom,2024-12-30 14:06:37.1400000
AW00016603,Germany,2024-12-30 14:06:37.1400000
AW00016604,Germany,2024-12-30 14:06:37.1400000
AW00016605,Australia,2024-12-30 14:06:37.1400000
AW00016606,Australia,2024-12-30 14:06:37.1400000
AW00016607,Australia,2024-12-30 14:06:37.1400000
AW00016608,Australia,2024-12-30 14:06:37.1400000
AW00016609,Australia,2024-12-30 14:06:37.1400000
AW00016610,Australia,2024-12-30 14:06:37.1400000
AW00016611,Australia,2024-12-30 14:06:37.1400000
AW00016612,Australia,2024-12-30 14:06:37.1400000
AW00016613,Australia,2024-12-30 14:06:37.1400000
AW00016614,Australia,2024-12-30 14:06:37.1400000
AW00016615,Australia,2024-12-30 14:06:37.1400000
AW00016616,Australia,2024-12-30 14:06:37.1400000
AW00016617,Australia,2024-12-30 14:06:37.1400000
AW00016618,Australia,2024-12-30 14:06:37.1400000
AW00016619,Australia,2024-12-30 14:06:37.1400000
AW00016620,Australia,2024-12-30 14:06:37.1400000
AW00016621,Australia,2024-12-30 14:06:37.1400000
AW00016622,Australia,2024-12-30 14:06:37.1400000
AW00016623,Australia,2024-12-30 14:06:37.1400000
AW00016624,Australia,2024-12-30 14:06:37.1400000
AW00016625,Australia,2024-12-30 14:06:37.1400000
AW00016626,Australia,2024-12-30 14:06:37.1400000
AW00016627,Australia,2024-12-30 14:06:37.1400000
AW00016628,Australia,2024-12-30 14:06:37.1400000
AW00016629,Australia,2024-12-30 14:06:37.1400000
AW00016630,Australia,2024-12-30 14:06:37.1400000
AW00016631,Australia,2024-12-30 14:06:37.1400000
AW00016632,Australia,2024-12-30 14:06:37.1400000
AW00016633,Australia,2024-12-30 14:06:37.1400000
AW00016634,Australia,2024-12-30 14:06:37.1400000
AW00016635,Australia,2024-12-30 14:06:37.1400000
AW00016636,Australia,2024-12-30 14:06:37.1400000
AW00016637,Australia,2024-12-30 14:06:37.1400000
AW00016638,Australia,2024-12-30 14:06:37.1400000
AW00016639,Australia,2024-12-30 14:06:37.1400000
AW00016640,Australia,2024-12-30 14:06:37.1400000
AW00016641,United States,2024-12-30 14:06:37.1400000
AW00016642,United States,2024-12-30 14:06:37.1400000
AW00016643,Canada,2024-12-30 14:06:37.1400000
AW00016644,United States,2024-12-30 14:06:37.1400000
AW00016645,United States,2024-12-30 14:06:37.1400000
AW00016646,Canada,2024-12-30 14:06:37.1400000
AW00016647,United States,2024-12-30 14:06:37.1400000
AW00016648,United States,2024-12-30 14:06:37.1400000
AW00016649,Canada,2024-12-30 14:06:37.1400000
AW00016650,United States,2024-12-30 14:06:37.1400000
AW00016651,United States,2024-12-30 14:06:37.1400000
AW00016652,United States,2024-12-30 14:06:37.1400000
AW00016653,United States,2024-12-30 14:06:37.1400000
AW00016654,Canada,2024-12-30 14:06:37.1400000
AW00016655,United States,2024-12-30 14:06:37.1400000
AW00016656,Australia,2024-12-30 14:06:37.1400000
AW00016657,Australia,2024-12-30 14:06:37.1400000
AW00016658,Australia,2024-12-30 14:06:37.1400000
AW00016659,Australia,2024-12-30 14:06:37.1400000
AW00016660,Australia,2024-12-30 14:06:37.1400000
AW00016661,Australia,2024-12-30 14:06:37.1400000
AW00016662,Australia,2024-12-30 14:06:37.1400000
AW00016663,Australia,2024-12-30 14:06:37.1400000
AW00016664,Australia,2024-12-30 14:06:37.1400000
AW00016665,Australia,2024-12-30 14:06:37.1400000
AW00016666,Canada,2024-12-30 14:06:37.1400000
AW00016667,Canada,2024-12-30 14:06:37.1400000
AW00016668,United States,2024-12-30 14:06:37.1400000
AW00016669,United States,2024-12-30 14:06:37.1400000
AW00016670,United States,2024-12-30 14:06:37.1400000
AW00016671,United States,2024-12-30 14:06:37.1400000
AW00016672,United States,2024-12-30 14:06:37.1400000
AW00016673,United States,2024-12-30 14:06:37.1400000
AW00016674,Australia,2024-12-30 14:06:37.1400000
AW00016675,Australia,2024-12-30 14:06:37.1400000
AW00016676,United States,2024-12-30 14:06:37.1400000
AW00016677,United States,2024-12-30 14:06:37.1400000
AW00016678,Canada,2024-12-30 14:06:37.1400000
AW00016679,Australia,2024-12-30 14:06:37.1400000
